"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"web_cluster","1","0x20","0x2","int16_t","z","",""
"web_cluster","1","0x22","0x2","int16_t","race","",""
"web_cluster","1","0x24","0x4","coord2d","pos_min","",""
"web_cluster","1","0x28","0x4","coord2d","pos_max","",""
"web_cluster","1","0x2c","0x10","stl-vector","ambushers","unit*",""
"workshop_profile","0","0x0","0x14","struct-type","workshop_profile","",""
"workshop_profile","1","0x0","0x10","stl-vector","permitted_workers","int32_t",""
"workshop_profile","1","0x10","0x2","int16_t","min_level","",""
"workshop_profile","1","0x12","0x2","int16_t","max_level","",""
"workshop_type","0","0x0","0x4","enum-type","workshop_type","",""
"workshop_type","1","","","enum-item","Alchemists","0",""
"workshop_type","1","","","enum-item","Carpenters","1",""
"workshop_type","1","","","enum-item","Farmers","2",""
"workshop_type","1","","","enum-item","Masons","3",""
"workshop_type","1","","","enum-item","Craftsdwarfs","4",""
"workshop_type","1","","","enum-item","Jewelers","5",""
"workshop_type","1","","","enum-item","MetalsmithsForge","6",""
"workshop_type","1","","","enum-item","MagmaForge","7",""
"workshop_type","1","","","enum-item","Bowyers","8",""
"workshop_type","1","","","enum-item","Mechanics","9",""
"workshop_type","1","","","enum-item","Siege","10",""
"workshop_type","1","","","enum-item","Butchers","11",""
"workshop_type","1","","","enum-item","Leatherworks","12",""
"workshop_type","1","","","enum-item","Tanners","13",""
"workshop_type","1","","","enum-item","Clothes","14",""
"workshop_type","1","","","enum-item","Fishery","15",""
"workshop_type","1","","","enum-item","Still","16",""
"workshop_type","1","","","enum-item","Loom","17",""
"workshop_type","1","","","enum-item","Mill","18",""
"workshop_type","1","","","enum-item","Kennels","19",""
"workshop_type","1","","","enum-item","Kitchen","20",""
"workshop_type","1","","","enum-item","Ashery","21",""
"workshop_type","1","","","enum-item","Dyers","22",""
"world","0","0x0","0x87b78","struct-type","world","",""
"world","1","0x0","0x10","stl-vector","gem_clusters","mineral_cluster*",""
"world","1","0x10","0x10","stl-vector","stone_clusters","mineral_cluster*",""
"world","1","0x20","0x10","stl-vector","engravings","engraving*",""
"world","1","0x30","0x10","stl-vector","vermin","vermin*",""
"world","1","0x40","0x10","stl-vector","contaminated_rivers","coord*",""
"world","1","0x50","0x10","stl-vector","drink_areas","drink_area*",""
"world","1","0x60","0x10","stl-vector","caveriver_tiles","coord*",""
"world","1","0x70","0x10","stl-vector","chasm_tiles","coord*",""
"world","1","0x80","0x10","stl-vector","magmaflow_tiles","coord*",""
"world","1","0x90","0x10","stl-vector","waterfalls","waterfall*",""
"world","1","0xa0","0x10","stl-vector","cavein_regions","cavein_region*",""
"world","1","0xb0","0x10","stl-vector","campfires","campfire*",""
"world","1","0xc0","0x10","stl-vector","contaminated_floors","coord*",""
"world","1","0xd0","0x10","stl-vector","web_clusters","web_cluster*",""
"world","1","0xe0","0x10","stl-vector","fires","fire*",""
"world","1","0xf0","0x10","stl-vector","effects","effect_info*",""
"world","1","0x100","0x10","stl-vector","coin_batches","coin_batch*",""
"world","1","0x110","0x10","stl-vector","populations","local_population*",""
"world","1","0x120","0x10","stl-vector","manager_orders","manager_order*",""
"world","1","0x130","0x10","stl-vector","mandates","mandate*",""
"world","1","0x140","0x20","compound","entities","",""
"world","2","0x140","0x10","stl-vector","entities.all","historical_entity*",""
"world","2","0x150","0x10","stl-vector","entities.bad","historical_entity*",""
"world","1","0x160","0x60","compound","units","",""
"world","2","0x160","0x10","stl-vector","units.all","unit*",""
"world","2","0x170","0x10","stl-vector","units.active","unit*","not sorted; [0] is adventurer; removed if kidnapped etc but not if dead"
"world","2","0x180","0x30","static-array","units.other","world::anon2",""
"world::anon2","0","0x0","0x10","stl-vector","","unit*",""
"world","2","0x1b0","0x10","stl-vector","units.bad","unit*",""
"world","1","0x1c0","0x10","stl-vector","unit_chunks","unit_chunk*",""
"world","1","0x1d0","0x10","stl-vector","art_image_chunks","art_image_chunk*",""
"world","1","0x1e0","0x20","compound","nemesis","",""
"world","2","0x1e0","0x10","stl-vector","nemesis.all","nemesis_record*",""
"world","2","0x1f0","0x10","stl-vector","nemesis.bad","nemesis_record*",""
"world","1","0x200","0x550","compound","items","",""
"world","2","0x200","0x10","stl-vector","items.all","item*",""
"world","2","0x210","0x520","static-array","items.other","world::anon3",""
"world::anon3","0","0x0","0x10","stl-vector","","item*",""
"world","3","0x210","0x10","stl-vector","items.other[IN_PLAY]","item*",""
"world","3","0x220","0x10","stl-vector","items.other[ANY_ARTIFACT]","item*",""
"world","3","0x230","0x10","stl-vector","items.other[WEAPON]","item*",""
"world","3","0x240","0x10","stl-vector","items.other[ANY_WEAPON]","item*",""
"world","3","0x250","0x10","stl-vector","items.other[ANY_TRUE_ARMOR]","item*",""
"world","3","0x260","0x10","stl-vector","items.other[ANY_ARMOR_HELM]","item*",""
"world","3","0x270","0x10","stl-vector","items.other[ANY_ARMOR_SHOES]","item*",""
"world","3","0x280","0x10","stl-vector","items.other[SHIELD]","item*",""
"world","3","0x290","0x10","stl-vector","items.other[ANY_ARMOR_GLOVES]","item*",""
"world","3","0x2a0","0x10","stl-vector","items.other[ANY_ARMOR_PANTS]","item*",""
"world","3","0x2b0","0x10","stl-vector","items.other[QUIVER]","item*",""
"world","3","0x2c0","0x10","stl-vector","items.other[BACKPACK]","item*",""
"world","3","0x2d0","0x10","stl-vector","items.other[AMMO]","item*",""
"world","3","0x2e0","0x10","stl-vector","items.other[WOOD]","item*",""
"world","3","0x2f0","0x10","stl-vector","items.other[STONE]","item*",""
"world","3","0x300","0x10","stl-vector","items.other[ROCK]","item*",""
"world","3","0x310","0x10","stl-vector","items.other[ANY_REFUSE]","item*",""
"world","3","0x320","0x10","stl-vector","items.other[ANY_GOOD_FOOD]","item*",""
"world","3","0x330","0x10","stl-vector","items.other[ANY_AUTO_CLEAN]","item*",""
"world","3","0x340","0x10","stl-vector","items.other[ANY_GENERIC19]","item*",""
"world","3","0x350","0x10","stl-vector","items.other[ANY_GENERIC20]","item*",""
"world","3","0x360","0x10","stl-vector","items.other[ANY_BUTCHERABLE]","item*",""
"world","3","0x370","0x10","stl-vector","items.other[ANY_FURNITURE]","item*",""
"world","3","0x380","0x10","stl-vector","items.other[ANY_ANIMAL]","item*",""
"world","3","0x390","0x10","stl-vector","items.other[ANY_EDIBLE_RAW]","item*",""
"world","3","0x3a0","0x10","stl-vector","items.other[ANY_EDIBLE_CARNIVORE]","item*",""
"world","3","0x3b0","0x10","stl-vector","items.other[ANY_EDIBLE_BONECARN]","item*",""
"world","3","0x3c0","0x10","stl-vector","items.other[ANY_EDIBLE_VERMIN]","item*",""
"world","3","0x3d0","0x10","stl-vector","items.other[ANY_FOOD_CONTAINER]","item*",""
"world","3","0x3e0","0x10","stl-vector","items.other[ANY_CAN_ROT]","item*",""
"world","3","0x3f0","0x10","stl-vector","items.other[ANY_MURDERED]","item*",""
"world","3","0x400","0x10","stl-vector","items.other[ANY_DEAD_DWARF]","item*",""
"world","3","0x410","0x10","stl-vector","items.other[ANY_GENERIC32]","item*",""
"world","3","0x420","0x10","stl-vector","items.other[ANY_GENERIC33]","item*",""
"world","3","0x430","0x10","stl-vector","items.other[ANY_GENERIC34]","item*",""
"world","3","0x440","0x10","stl-vector","items.other[ANY_GENERIC35]","item*",""
"world","3","0x450","0x10","stl-vector","items.other[DOOR]","item*",""
"world","3","0x460","0x10","stl-vector","items.other[FLOODGATE]","item*",""
"world","3","0x470","0x10","stl-vector","items.other[CAGE]","item*",""
"world","3","0x480","0x10","stl-vector","items.other[FLASK]","item*",""
"world","3","0x490","0x10","stl-vector","items.other[WINDOW]","item*",""
"world","3","0x4a0","0x10","stl-vector","items.other[GOBLET]","item*",""
"world","3","0x4b0","0x10","stl-vector","items.other[INSTRUMENT]","item*",""
"world","3","0x4c0","0x10","stl-vector","items.other[TOY]","item*",""
"world","3","0x4d0","0x10","stl-vector","items.other[BUCKET]","item*",""
"world","3","0x4e0","0x10","stl-vector","items.other[BARREL]","item*",""
"world","3","0x4f0","0x10","stl-vector","items.other[CHAIN]","item*",""
"world","3","0x500","0x10","stl-vector","items.other[ANIMALTRAP]","item*",""
"world","3","0x510","0x10","stl-vector","items.other[BED]","item*",""
"world","3","0x520","0x10","stl-vector","items.other[CHAIR]","item*",""
"world","3","0x530","0x10","stl-vector","items.other[COFFIN]","item*",""
"world","3","0x540","0x10","stl-vector","items.other[TABLE]","item*",""
"world","3","0x550","0x10","stl-vector","items.other[STATUE]","item*",""
"world","3","0x560","0x10","stl-vector","items.other[BOX]","item*",""
"world","3","0x570","0x10","stl-vector","items.other[BIN]","item*",""
"world","3","0x580","0x10","stl-vector","items.other[SAND]","item*",""
"world","3","0x590","0x10","stl-vector","items.other[ARMORSTAND]","item*",""
"world","3","0x5a0","0x10","stl-vector","items.other[WEAPONRACK]","item*",""
"world","3","0x5b0","0x10","stl-vector","items.other[CABINET]","item*",""
"world","3","0x5c0","0x10","stl-vector","items.other[ANVIL]","item*",""
"world","3","0x5d0","0x10","stl-vector","items.other[CATAPULTPARTS]","item*",""
"world","3","0x5e0","0x10","stl-vector","items.other[BALLISTAPARTS]","item*",""
"world","3","0x5f0","0x10","stl-vector","items.other[SIEGEAMMO]","item*",""
"world","3","0x600","0x10","stl-vector","items.other[TRAPPARTS]","item*",""
"world","3","0x610","0x10","stl-vector","items.other[ANY_WEBS]","item*",""
"world","3","0x620","0x10","stl-vector","items.other[ANY_ENCASED]","item*",""
"world","3","0x630","0x10","stl-vector","items.other[ANY_ITEM_FLAG_400]","item*",""
"world","3","0x640","0x10","stl-vector","items.other[DRINK]","item*",""
"world","3","0x650","0x10","stl-vector","items.other[ANY_DRINK]","item*",""
"world","3","0x660","0x10","stl-vector","items.other[LIQUID_MISC]","item*",""
"world","3","0x670","0x10","stl-vector","items.other[EXTRACT]","item*",""
"world","3","0x680","0x10","stl-vector","items.other[POTION]","item*",""
"world","3","0x690","0x10","stl-vector","items.other[POWDER_ORGANIC]","item*",""
"world","3","0x6a0","0x10","stl-vector","items.other[ANY_COOKABLE]","item*",""
"world","3","0x6b0","0x10","stl-vector","items.other[ANY_GENERIC74]","item*",""
"world","3","0x6c0","0x10","stl-vector","items.other[VERMIN]","item*",""
"world","3","0x6d0","0x10","stl-vector","items.other[PET]","item*",""
"world","3","0x6e0","0x10","stl-vector","items.other[ANY_CRITTER]","item*",""
"world","3","0x6f0","0x10","stl-vector","items.other[COIN]","item*",""
"world","3","0x700","0x10","stl-vector","items.other[GLOB]","item*",""
"world","3","0x710","0x10","stl-vector","items.other[ANY_UNKNOWN_80]","item*",""
"world","3","0x720","0x10","stl-vector","items.other[ANY_MELT]","item*",""
"world","2","0x730","0x10","stl-vector","items.bad","item*",""
"world","2","0x740","0x10","stl-vector","items.bad_tag","int32_t",""
"world","1","0x750","0x20","compound","artifacts","",""
"world","2","0x750","0x10","stl-vector","artifacts.all","artifact_record*",""
"world","2","0x760","0x10","stl-vector","artifacts.bad","artifact_record*",""
"world","1","0x770","0xc","df-linked-list","job_list","job_list_link",""
"world","1","0x77c","0xc","df-linked-list","proj_list","proj_list_link",""
"world","1","0x788","0x410","compound","buildings","",""
"world","2","0x788","0x10","stl-vector","buildings.all","building*",""
"world","2","0x798","0x3f0","static-array","buildings.other","world::anon4",""
"world::anon4","0","0x0","0x10","stl-vector","","building*",""
"world","3","0x798","0x10","stl-vector","buildings.other[IN_PLAY]","building*",""
"world","3","0x7a8","0x10","stl-vector","buildings.other[STOCKPILE]","building*",""
"world","3","0x7b8","0x10","stl-vector","buildings.other[CIVZONE]","building*",""
"world","3","0x7c8","0x10","stl-vector","buildings.other[ANY_ACTUAL]","building*",""
"world","3","0x7d8","0x10","stl-vector","buildings.other[TRAP]","building*",""
"world","3","0x7e8","0x10","stl-vector","buildings.other[DOOR]","building*",""
"world","3","0x7f8","0x10","stl-vector","buildings.other[FLOODGATE]","building*",""
"world","3","0x808","0x10","stl-vector","buildings.other[WINDOW]","building*",""
"world","3","0x818","0x10","stl-vector","buildings.other[WELL]","building*",""
"world","3","0x828","0x10","stl-vector","buildings.other[TABLE]","building*",""
"world","3","0x838","0x10","stl-vector","buildings.other[BRIDGE]","building*",""
"world","3","0x848","0x10","stl-vector","buildings.other[AQUEDUCT]","building*",""
"world","3","0x858","0x10","stl-vector","buildings.other[ANY_CIVILIAN_STORAGE]","building*",""
"world","3","0x868","0x10","stl-vector","buildings.other[ANY_NOBLE_STORAGE]","building*",""
"world","3","0x878","0x10","stl-vector","buildings.other[ANY_BARRACKS]","building*",""
"world","3","0x888","0x10","stl-vector","buildings.other[ANY_NOBLE_ROOM]","building*",""
"world","3","0x898","0x10","stl-vector","buildings.other[CHAIR]","building*",""
"world","3","0x8a8","0x10","stl-vector","buildings.other[TRADE_DEPOT]","building*",""
"world","3","0x8b8","0x10","stl-vector","buildings.other[WAGON]","building*",""
"world","3","0x8c8","0x10","stl-vector","buildings.other[SHOP]","building*",""
"world","3","0x8d8","0x10","stl-vector","buildings.other[BED]","building*",""
"world","3","0x8e8","0x10","stl-vector","buildings.other[ROAD]","building*",""
"world","3","0x8f8","0x10","stl-vector","buildings.other[CHANNEL]","building*",""
"world","3","0x908","0x10","stl-vector","buildings.other[FARM_PLOT]","building*",""
"world","3","0x918","0x10","stl-vector","buildings.other[SUPPORT]","building*",""
"world","3","0x928","0x10","stl-vector","buildings.other[ARCHERY_TARGET]","building*",""
"world","3","0x938","0x10","stl-vector","buildings.other[CHAIN]","building*",""
"world","3","0x948","0x10","stl-vector","buildings.other[CAGE]","building*",""
"world","3","0x958","0x10","stl-vector","buildings.other[STATUE]","building*",""
"world","3","0x968","0x10","stl-vector","buildings.other[COFFIN]","building*",""
"world","3","0x978","0x10","stl-vector","buildings.other[WEAPON_RACK]","building*",""
"world","3","0x988","0x10","stl-vector","buildings.other[ARMOR_STAND]","building*",""
"world","3","0x998","0x10","stl-vector","buildings.other[FURNACE_ANY]","building*",""
"world","3","0x9a8","0x10","stl-vector","buildings.other[FURNACE_WOOD]","building*",""
"world","3","0x9b8","0x10","stl-vector","buildings.other[FURNACE_SMELTER_ANY]","building*",""
"world","3","0x9c8","0x10","stl-vector","buildings.other[FURNACE_SMELTER_MAGMA]","building*",""
"world","3","0x9d8","0x10","stl-vector","buildings.other[FURNACE_KILN_ANY]","building*",""
"world","3","0x9e8","0x10","stl-vector","buildings.other[FURNACE_GLASS_ANY]","building*",""
"world","3","0x9f8","0x10","stl-vector","buildings.other[WORKSHOP_ANY]","building*",""
"world","3","0xa08","0x10","stl-vector","buildings.other[WORKSHOP_BUTCHER]","building*",""
"world","3","0xa18","0x10","stl-vector","buildings.other[WORKSHOP_MASON]","building*",""
"world","3","0xa28","0x10","stl-vector","buildings.other[WORKSHOP_KENNEL]","building*",""
"world","3","0xa38","0x10","stl-vector","buildings.other[WORKSHOP_FISHERY]","building*",""
"world","3","0xa48","0x10","stl-vector","buildings.other[WORKSHOP_JEWELER]","building*",""
"world","3","0xa58","0x10","stl-vector","buildings.other[WORKSHOP_LOOM]","building*",""
"world","3","0xa68","0x10","stl-vector","buildings.other[WORKSHOP_TANNER]","building*",""
"world","3","0xa78","0x10","stl-vector","buildings.other[WORKSHOP_DYER]","building*",""
"world","3","0xa88","0x10","stl-vector","buildings.other[WORKSHOP_MILL]","building*",""
"world","3","0xa98","0x10","stl-vector","buildings.other[WORKSHOP_KITCHEN]","building*",""
"world","3","0xaa8","0x10","stl-vector","buildings.other[WORKSHOP_STILL]","building*",""
"world","3","0xab8","0x10","stl-vector","buildings.other[WORKSHOP_FARMER]","building*",""
"world","3","0xac8","0x10","stl-vector","buildings.other[WORKSHOP_ASHERY]","building*",""
"world","3","0xad8","0x10","stl-vector","buildings.other[WORKSHOP_ALCHEMIST]","building*",""
"world","3","0xae8","0x10","stl-vector","buildings.other[WORKSHOP_CARPENTER]","building*",""
"world","3","0xaf8","0x10","stl-vector","buildings.other[WORKSHOP_CRAFTSDWARF]","building*",""
"world","3","0xb08","0x10","stl-vector","buildings.other[WORKSHOP_MECHANIC]","building*",""
"world","3","0xb18","0x10","stl-vector","buildings.other[WORKSHOP_SIEGE]","building*",""
"world","3","0xb28","0x10","stl-vector","buildings.other[WORKSHOP_CLOTHES]","building*",""
"world","3","0xb38","0x10","stl-vector","buildings.other[WORKSHOP_LEATHER]","building*",""
"world","3","0xb48","0x10","stl-vector","buildings.other[WORKSHOP_BOWYER]","building*",""
"world","3","0xb58","0x10","stl-vector","buildings.other[WORKSHOP_FORGE_MAGMA]","building*",""
